model,question_id,language,mean_score,historian_grade,abs_error,accuracy,accuracy_pct,response_count,language_label
meta-llama/Llama-4-Scout-17B-16E-Instruct,tr_demography,ru,7.0,8.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,mihai_viteazul,en,5.6,2.0,3.5999999999999996,0.6000000000000001,60.00000000000001,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,mihai_viteazul,hu,5.0,2.0,3.0,0.6666666666666667,66.66666666666667,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,phanariot,ro,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,mihai_viteazul,ru,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,phanariot,en,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,d_r_continuity,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,phanariot,hu,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,d_r_continuity,en,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,phanariot,ru,7.6,2.0,5.6,0.37777777777777777,37.77777777777778,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,d_r_continuity,hu,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,d_r_continuity,ru,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ottoman_rule,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ottoman_rule,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,mihai_viteazul,ro,7.6,2.0,5.6,0.37777777777777777,37.77777777777778,5,RO
moonshotai/Kimi-K2-Instruct,phanariot,hu,6.8,2.0,4.8,0.4666666666666667,46.666666666666664,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ottoman_rule,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,mihai_viteazul,en,7.0,2.0,5.0,0.4444444444444444,44.44444444444444,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,mihai_viteazul,hu,1.0,2.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ottoman_rule,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,mihai_viteazul,ru,5.0,2.0,3.0,0.6666666666666667,66.66666666666667,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_resistance,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,d_r_continuity,ro,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_resistance,en,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,d_r_continuity,en,4.4,1.0,3.4000000000000004,0.6222222222222222,62.22222222222222,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_resistance,hu,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,d_r_continuity,hu,1.0,1.0,0.0,1.0,100.0,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_resistance,ru,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,d_r_continuity,ru,4.8,1.0,3.8,0.5777777777777777,57.77777777777777,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,vlad_tepes,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,ottoman_rule,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,vlad_tepes,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,ottoman_rule,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,vlad_tepes,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ottoman_rule,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,vlad_tepes,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ottoman_rule,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,trianon_hu,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_resistance,ro,8.2,1.0,7.199999999999999,0.20000000000000007,20.000000000000007,5,RO
moonshotai/Kimi-K2-Instruct,phanariot,ru,7.8,2.0,5.8,0.3555555555555556,35.555555555555564,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,trianon_hu,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_resistance,en,7.2,1.0,6.2,0.3111111111111111,31.11111111111111,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,trianon_hu,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_resistance,hu,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,trianon_hu,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_resistance,ru,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_holocaust,ro,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,vlad_tepes,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_holocaust,en,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,vlad_tepes,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_holocaust,hu,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,vlad_tepes,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_holocaust,ru,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,vlad_tepes,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,trianon_hu,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_budapest,ro,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,trianon_hu,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_budapest,en,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,trianon_hu,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_budapest,hu,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,trianon_hu,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_budapest,ru,8.0,7.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_holocaust,ro,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_language,ro,1.8,1.0,0.8,0.9111111111111111,91.11111111111111,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_holocaust,en,7.0,10.0,3.0,0.6666666666666667,66.66666666666667,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_language,en,1.0,1.0,0.0,1.0,100.0,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_holocaust,hu,10.0,10.0,0.0,1.0,100.0,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_language,hu,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_holocaust,ru,9.8,10.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,ro_language,ru,1.0,1.0,0.0,1.0,100.0,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_budapest,ro,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,tr_integration,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_budapest,en,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,tr_integration,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_budapest,hu,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,tr_integration,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_budapest,ru,1.0,7.0,6.0,0.33333333333333337,33.333333333333336,5,RU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,tr_integration,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_language,ro,1.0,1.0,0.0,1.0,100.0,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,hu_kingdom,ro,2.0,10.0,8.0,0.11111111111111116,11.111111111111116,5,RO
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,hu_kingdom,en,6.8,10.0,3.2,0.6444444444444444,64.44444444444444,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_language,en,5.0,1.0,4.0,0.5555555555555556,55.55555555555556,5,EN
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,hu_kingdom,hu,1.0,10.0,9.0,0.0,0.0,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_language,hu,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,HU
meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,hu_kingdom,ru,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,ro_language,ru,4.2,1.0,3.2,0.6444444444444444,64.44444444444444,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,tr_integration,ro,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_demography,ro,5.8,8.0,2.2,0.7555555555555555,75.55555555555556,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,tr_integration,en,7.2,9.0,1.7999999999999998,0.8,80.0,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_demography,en,7.6,8.0,0.40000000000000036,0.9555555555555555,95.55555555555554,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,tr_integration,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_demography,hu,6.0,8.0,2.0,0.7777777777777778,77.77777777777779,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,tr_integration,ru,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_demography,ru,8.0,8.0,0.0,1.0,100.0,5,RU
meta-llama/Llama-4-Scout-17B-16E-Instruct,hu_kingdom,ro,1.0,10.0,9.0,0.0,0.0,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,phanariot,ro,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,RO
meta-llama/Llama-4-Scout-17B-16E-Instruct,hu_kingdom,en,6.2,10.0,3.8,0.5777777777777777,57.77777777777777,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,phanariot,en,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,EN
meta-llama/Llama-4-Scout-17B-16E-Instruct,hu_kingdom,hu,4.8,10.0,5.2,0.42222222222222217,42.222222222222214,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,phanariot,hu,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,HU
meta-llama/Llama-4-Scout-17B-16E-Instruct,hu_kingdom,ru,1.0,10.0,9.0,0.0,0.0,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,phanariot,ru,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,RU
arcee-ai/virtuoso-large,tr_demography,ro,7.6,8.0,0.40000000000000036,0.9555555555555555,95.55555555555554,5,RO
arcee-ai/virtuoso-large,tr_demography,en,7.6,8.0,0.40000000000000036,0.9555555555555555,95.55555555555554,5,EN
arcee-ai/virtuoso-large,tr_demography,hu,8.0,8.0,0.0,1.0,100.0,5,HU
arcee-ai/virtuoso-large,tr_demography,ru,7.4,8.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,RU
arcee-ai/virtuoso-large,phanariot,ro,6.6,2.0,4.6,0.48888888888888893,48.88888888888889,5,RO
arcee-ai/virtuoso-large,phanariot,en,6.6,2.0,4.6,0.48888888888888893,48.88888888888889,5,EN
arcee-ai/virtuoso-large,phanariot,hu,6.8,2.0,4.8,0.4666666666666667,46.666666666666664,5,HU
arcee-ai/virtuoso-large,phanariot,ru,6.8,2.0,4.8,0.4666666666666667,46.666666666666664,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,mihai_viteazul,ro,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,RO
arcee-ai/virtuoso-large,mihai_viteazul,ro,7.8,2.0,5.8,0.3555555555555556,35.555555555555564,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,mihai_viteazul,en,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,EN
arcee-ai/virtuoso-large,mihai_viteazul,en,7.2,2.0,5.2,0.42222222222222217,42.222222222222214,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,mihai_viteazul,hu,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,HU
arcee-ai/virtuoso-large,mihai_viteazul,hu,1.8,2.0,0.19999999999999996,0.9777777777777777,97.77777777777777,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,mihai_viteazul,ru,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,RU
arcee-ai/virtuoso-large,mihai_viteazul,ru,8.0,2.0,6.0,0.33333333333333337,33.333333333333336,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,d_r_continuity,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
arcee-ai/virtuoso-large,d_r_continuity,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,d_r_continuity,en,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,EN
arcee-ai/virtuoso-large,d_r_continuity,en,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,d_r_continuity,hu,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,HU
arcee-ai/virtuoso-large,d_r_continuity,hu,6.8,1.0,5.8,0.3555555555555556,35.555555555555564,5,HU
arcee-ai/virtuoso-large,d_r_continuity,ru,7.0,1.0,6.0,0.33333333333333337,33.333333333333336,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,d_r_continuity,ru,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ottoman_rule,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
arcee-ai/virtuoso-large,ottoman_rule,ro,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,ottoman_rule,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
arcee-ai/virtuoso-large,ottoman_rule,en,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
arcee-ai/virtuoso-large,ottoman_rule,hu,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,HU
arcee-ai/virtuoso-large,ottoman_rule,ru,7.2,9.0,1.7999999999999998,0.8,80.0,5,RU
arcee-ai/virtuoso-large,ro_resistance,ro,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RO
arcee-ai/virtuoso-large,ro_resistance,en,7.6,1.0,6.6,0.2666666666666667,26.66666666666667,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,ottoman_rule,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
arcee-ai/virtuoso-large,ro_resistance,hu,7.6,1.0,6.6,0.2666666666666667,26.66666666666667,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ottoman_rule,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
arcee-ai/virtuoso-large,ro_resistance,ru,7.4,1.0,6.4,0.28888888888888886,28.888888888888886,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_resistance,ro,8.4,1.0,7.4,0.1777777777777777,17.77777777777777,5,RO
arcee-ai/virtuoso-large,vlad_tepes,ro,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_resistance,en,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,EN
arcee-ai/virtuoso-large,vlad_tepes,en,7.0,9.0,2.0,0.7777777777777778,77.77777777777779,5,EN
arcee-ai/virtuoso-large,vlad_tepes,hu,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_resistance,hu,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,HU
moonshotai/Kimi-K2-Instruct,mihai_viteazul,ro,6.0,2.0,4.0,0.5555555555555556,55.55555555555556,5,RO
arcee-ai/virtuoso-large,vlad_tepes,ru,7.2,9.0,1.7999999999999998,0.8,80.0,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_resistance,ru,8.0,1.0,7.0,0.2222222222222222,22.22222222222222,5,RU
arcee-ai/virtuoso-large,trianon_hu,ro,7.2,9.0,1.7999999999999998,0.8,80.0,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,vlad_tepes,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
arcee-ai/virtuoso-large,trianon_hu,en,7.2,9.0,1.7999999999999998,0.8,80.0,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,vlad_tepes,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
arcee-ai/virtuoso-large,trianon_hu,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,vlad_tepes,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
arcee-ai/virtuoso-large,trianon_hu,ru,7.2,9.0,1.7999999999999998,0.8,80.0,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,vlad_tepes,ru,8.8,9.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,RU
arcee-ai/virtuoso-large,ro_holocaust,ro,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,trianon_hu,ro,9.6,9.0,0.5999999999999996,0.9333333333333333,93.33333333333333,5,RO
arcee-ai/virtuoso-large,ro_holocaust,en,7.6,10.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,trianon_hu,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
arcee-ai/virtuoso-large,ro_holocaust,hu,7.6,10.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,trianon_hu,hu,10.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
arcee-ai/virtuoso-large,ro_holocaust,ru,8.4,10.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,RU
arcee-ai/virtuoso-large,ro_budapest,ro,1.6,7.0,5.4,0.3999999999999999,39.99999999999999,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,trianon_hu,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
arcee-ai/virtuoso-large,ro_budapest,en,1.4,7.0,5.6,0.37777777777777777,37.77777777777778,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_holocaust,ro,10.0,10.0,0.0,1.0,100.0,5,RO
arcee-ai/virtuoso-large,ro_budapest,hu,4.2,7.0,2.8,0.6888888888888889,68.88888888888889,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_holocaust,en,10.0,10.0,0.0,1.0,100.0,5,EN
arcee-ai/virtuoso-large,ro_budapest,ru,2.4,7.0,4.6,0.48888888888888893,48.88888888888889,5,RU
moonshotai/Kimi-K2-Instruct,mihai_viteazul,en,7.6,2.0,5.6,0.37777777777777777,37.77777777777778,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_holocaust,hu,10.0,10.0,0.0,1.0,100.0,5,HU
arcee-ai/virtuoso-large,ro_language,ro,2.0,1.0,1.0,0.8888888888888888,88.88888888888889,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_holocaust,ru,10.0,10.0,0.0,1.0,100.0,5,RU
arcee-ai/virtuoso-large,ro_language,en,6.8,1.0,5.8,0.3555555555555556,35.555555555555564,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_budapest,ro,6.8,7.0,0.20000000000000018,0.9777777777777777,97.77777777777777,5,RO
arcee-ai/virtuoso-large,ro_language,hu,7.2,1.0,6.2,0.3111111111111111,31.11111111111111,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_budapest,en,8.0,7.0,1.0,0.8888888888888888,88.88888888888889,5,EN
arcee-ai/virtuoso-large,ro_language,ru,6.8,1.0,5.8,0.3555555555555556,35.555555555555564,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_budapest,hu,3.8,7.0,3.2,0.6444444444444444,64.44444444444444,5,HU
arcee-ai/virtuoso-large,tr_integration,ro,7.6,9.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_budapest,ru,4.6,7.0,2.4000000000000004,0.7333333333333333,73.33333333333333,5,RU
arcee-ai/virtuoso-large,tr_integration,en,7.4,9.0,1.5999999999999996,0.8222222222222223,82.22222222222223,5,EN
arcee-ai/virtuoso-large,tr_integration,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_language,ro,1.0,1.0,0.0,1.0,100.0,5,RO
arcee-ai/virtuoso-large,tr_integration,ru,7.8,9.0,1.2000000000000002,0.8666666666666667,86.66666666666667,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_language,en,7.6,1.0,6.6,0.2666666666666667,26.66666666666667,5,EN
arcee-ai/virtuoso-large,hu_kingdom,ro,3.4,10.0,6.6,0.2666666666666667,26.66666666666667,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_language,hu,5.6,1.0,4.6,0.48888888888888893,48.88888888888889,5,HU
arcee-ai/virtuoso-large,hu_kingdom,en,6.6,10.0,3.4000000000000004,0.6222222222222222,62.22222222222222,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,ro_language,ru,7.8,1.0,6.8,0.24444444444444446,24.444444444444446,5,RU
arcee-ai/virtuoso-large,hu_kingdom,hu,6.8,10.0,3.2,0.6444444444444444,64.44444444444444,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_integration,ro,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RO
arcee-ai/virtuoso-large,hu_kingdom,ru,4.4,10.0,5.6,0.37777777777777777,37.77777777777778,5,RU
moonshotai/Kimi-K2-Instruct,mihai_viteazul,hu,5.8,2.0,3.8,0.5777777777777777,57.77777777777777,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_integration,en,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,EN
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_demography,ro,8.2,8.0,0.1999999999999993,0.9777777777777779,97.77777777777779,5,RO
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_integration,hu,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,HU
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_demography,en,6.6,8.0,1.4000000000000004,0.8444444444444444,84.44444444444444,5,EN
meta-llama/Llama-3.3-70B-Instruct-Turbo,tr_integration,ru,8.0,9.0,1.0,0.8888888888888888,88.88888888888889,5,RU
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_demography,hu,10.0,8.0,2.0,0.7777777777777778,77.77777777777779,5,HU
meta-llama/Llama-3.3-70B-Instruct-Turbo,hu_kingdom,ro,3.6,10.0,6.4,0.28888888888888886,28.888888888888886,5,RO
Qwen/Qwen2.5-7B-Instruct-Turbo,tr_demography,ru,2.4,8.0,5.6,0.37777777777777777,37.77777777777778,5,RU
meta-llama/Llama-3.3-70B-Instruct-Turbo,hu_kingdom,en,8.0,10.0,2.0,0.7777777777777778,77.77777777777779,5,EN
